y_true,y_score
1,0.6227243368906178
1,0.5933054489785622
1,0.5717962588985684
1,0.39269687480949944
1,0.5518418980241232
1,0.5988513341291749
1,0.4801938929275946
1,0.5483862868043071
1,0.5907795228095223
1,0.5324343894346848
1,0.5731102729876222
1,0.5878923839185168
1,0.4796248480145745
1,0.5228239504668407
1,0.41360896472845393
1,0.47208323957909865
1,0.5649201398553162
1,0.4379745220151203
1,0.5186858829263717
1,0.46122262999250185
1,0.4206903914939081
1,0.675920744973703
1,0.44429947987307944
1,0.41514691208984666
1,0.39594591259319983
1,0.6184788088749968
1,0.6041747400079117
1,0.41539588468171473
1,0.34651761506631307
1,0.499993974916665
1,0.6220308046734128
1,0.510619561359583
1,0.4941260098994369
1,0.5962074139229673
1,0.5378012946032122
1,0.41164144398535574
1,0.4760146441547495
1,0.7379817928034776
1,0.5561798727215408
1,0.6174692327223273
1,0.4272032102121165
1,0.6859721607024226
1,0.5432964631211991
1,0.5723524091307532
1,0.42672527343011357
1,0.4852094641535257
1,0.6467894264299744
1,0.7263941571276286
1,0.460921168194195
1,0.31920893283398255
1,0.7006924369364066
1,0.5157443130842425
1,0.41077591959787974
1,0.5530825800179103
1,0.39119365686413093
1,0.512773589632426
1,0.23330042353977953
1,0.4361165899149472
1,0.42598130742403173
1,0.5314058873365612
1,0.39535669117914557
1,0.6622797512350209
1,0.5424430177044445
1,0.5005517843187098
1,0.46916087554048297
1,0.37241963603126915
1,0.36806044460448883
1,0.5817107095888924
1,0.5418638918585935
1,0.542774984073325
1,0.5639438606065983
1,0.5051719866638384
1,0.5761460085577909
1,0.6789464184329175
1,0.6684496008607744
1,0.6144020214648591
1,0.4850710121189116
1,0.5748097472769728
1,0.5300412405497358
1,0.47120566415436915
1,0.6983684307214462
1,0.7090095515560237
1,0.5678451912002066
1,0.4528757255759891
1,0.5440195102738569
1,0.5671611321036051
1,0.589208185705816
1,0.6313135259928521
1,0.5817929310224852
1,0.3653687855921695
1,0.37110611571188734
1,0.5634249161976614
1,0.6583107824320494
1,0.4558995375480792
1,0.3558946106357286
1,0.5209512194653663
1,0.6116070911740766
1,0.4349803709990824
1,0.5180154201939375
1,0.6105804312707186
1,0.4802707063459206
1,0.5012891753758209
1,0.5503666512215167
1,0.614423063755888
1,0.5023001852773153
1,0.7315174856964789
1,0.5992851843650453
1,0.4552233501289594
1,0.5321217547229441
1,0.4764546588845052
1,0.48208513646985623
1,0.5905630029222139
1,0.5481950038652996
1,0.43055762713368917
1,0.5526637432283714
1,0.44378417773400347
1,0.3302127601338256
1,0.4198008936049344
1,0.6441326695028463
1,0.5158134511247946
1,0.5514635269141693
1,0.3415414976676165
1,0.45234278583260407
1,0.6491701750994199
1,0.5975062487364404
1,0.617349882766517
1,0.5342337090792934
1,0.5636118769676779
1,0.5411529130935507
1,0.7062678752490119
1,0.6048936365420766
1,0.319033398731436
1,0.5380792007170802
1,0.6662579275449644
1,0.5361720247165781
1,0.6058081714899585
1,0.6318440197260604
1,0.6043113977494323
1,0.581706209784358
1,0.5843291717727215
1,0.3263085442967902
1,0.40067684541076254
1,0.6606167161350639
1,0.6854182841251619
1,0.4706285753168947
1,0.4834196546520629
1,0.494867580911738
1,0.48926146728907216
1,0.7032287631043698
1,0.573072460388418
1,0.4875301605969362
1,0.48274906496159486
1,0.2995927946476072
1,0.34132256703186276
1,0.6970883723954167
1,0.5728892376721249
1,0.4744561307370161
1,0.49967123438446137
1,0.6273887372055774
1,0.5904269039633674
1,0.5466563425091389
1,0.6345858819790022
1,0.44175627704723647
1,0.3501917401899978
1,0.35817743954508546
1,0.57702082137336
1,0.7158681440182747
1,0.7189445393149957
1,0.6803498207799253
1,0.5334990333943299
1,0.4587897243337894
1,0.5558897262306192
1,0.4706342527940725
1,0.6202447166116583
1,0.4281225156073581
1,0.4510234038370564
1,0.6306881028872325
1,0.39547226564569754
1,0.49045747971413983
1,0.42456846917093616
1,0.5556718864022513
1,0.3621896925396116
1,0.5002513496409334
1,0.6917791452871416
1,0.5371827519098447
1,0.6655455930189478
1,0.4588091338213981
1,0.5199372059198224
1,0.5931883004984209
1,0.5298673944866852
1,0.5875050261960807
1,0.42369187355372195
1,0.4579438571054505
1,0.2955712165147043
1,0.33013445319753026
1,0.2622561086148658
1,0.5745144122786361
1,0.4982077827802884
1,0.44978850670901854
1,0.5997091355445858
1,0.4593784973630126
1,0.42048243043035255
1,0.5182596404621911
1,0.5720440387402584
1,0.4632371066115657
1,0.6596072308281834
1,0.4630495269659245
1,0.6205898122344781
1,0.39600614934034617
1,0.5645427102622046
1,0.6835283326976335
1,0.7422394219528842
1,0.5395990684438534
1,0.42810617860380734
1,0.5277143815316543
1,0.5651681490411524
1,0.39387521191077524
1,0.5485735147877762
1,0.5696560252950786
1,0.5866906597495948
1,0.40364209673874285
1,0.45982363002624166
1,0.5862883265868838
1,0.41934808499391246
1,0.5868834371727226
1,0.5892145554507069
1,0.46520465975453434
1,0.5651127585722321
1,0.25800784645543007
1,0.3602468795409625
1,0.5607449582967938
1,0.46081222174896447
1,0.578873021420491
1,0.7337669264702325
1,0.6456287424297269
1,0.6559453619150283
1,0.38471242640165493
1,0.5165901019273632
1,0.4385714577596682
1,0.34620461698873045
1,0.683896466362104
1,0.7546652774719654
1,0.7059789783847092
1,0.5997847625468734
1,0.4420259306492864
1,0.6029922789782155
1,0.6796475229011134
1,0.5370146146191167
1,0.6192413526077785
1,0.6019005019816054
1,0.6191171925518318
1,0.4521073689094137
1,0.5394278627900594
1,0.5139577524276713
1,0.2784711222196523
1,0.5682232832625664
1,0.5853641291606038
1,0.4887187370085655
1,0.569392186775796
1,0.4693642628764246
1,0.5002424156521781
1,0.5325089978044703
1,0.7116013323571645
1,0.5451898027111441
1,0.3180906144122653
1,0.5499011606502769
1,0.6273649645389241
1,0.6978102668942712
1,0.3238476586371206
1,0.460603956852611
1,0.4295495743975917
1,0.5891740109089777
1,0.6291429534694217
1,0.5189642368007233
1,0.5193175633292902
1,0.47656489199912166
1,0.48120035363522584
1,0.3322032894638001
1,0.5601559061353293
1,0.617856542689536
1,0.7662124141201483
1,0.4994174216949798
1,0.7125262769690687
1,0.43366636425774174
1,0.3687350630577028
1,0.5910806725492829
1,0.667286988037529
1,0.5471283615923012
1,0.5347606593289204
1,0.6326943590168687
1,0.4512030512967908
1,0.40253637048043467
1,0.5749468281248004
1,0.4186023097816279
1,0.6024506230750729
1,0.47202764777076994
1,0.45283503008512743
1,0.621246724244777
1,0.6552170781940632
1,0.6006858354302264
1,0.5662349553570195
1,0.5206281851596996
1,0.5520848491982668
1,0.5775754954308158
1,0.5512205490243076
1,0.6221820315499078
1,0.36024939306565623
1,0.6684365531279229
1,0.5464228466406047
1,0.6139133386120621
1,0.4610428985352766
1,0.544149723838789
1,0.3580441616080041
1,0.41470874327668183
1,0.5117676412870611
1,0.4288638631391262
1,0.473939781111822
1,0.5112965011842542
1,0.3594458406837492
1,0.49259222914285056
