fpr,tpr
0.09535625664657922,0.18607677293428757
0.09641970932293513,0.18607677293428757
0.09641970932293513,0.1867273910214704
0.097837646224743,0.1867273910214704
0.097837646224743,0.1873780091086532
0.09807396904171098,0.1873780091086532
0.09807396904171098,0.18802862719583605
0.09819213045019497,0.18802862719583605
0.09819213045019497,0.18867924528301888
0.09831029185867896,0.18867924528301888
0.09831029185867896,0.1893298633702017
0.09842845326716294,0.1893298633702017
0.09842845326716294,0.18998048145738453
0.09854661467564693,0.18998048145738453
0.09854661467564693,0.19063109954456733
0.09972822876048683,0.19063109954456733
0.09972822876048683,0.19193233571893298
0.1010280042538107,0.19193233571893298
0.1010280042538107,0.19258295380611581
0.10173697270471464,0.19258295380611581
0.10173697270471464,0.1945348080676643
0.10209145693016661,0.1945348080676643
0.10209145693016661,0.1951854261548471
0.10232777974713458,0.1951854261548471
0.10232777974713458,0.19583604424202994
0.10244594115561857,0.19583604424202994
0.10244594115561857,0.19648666232921275
0.10339123242349049,0.19648666232921275
0.10339123242349049,0.1977878985035784
0.10350939383197448,0.1977878985035784
0.10350939383197448,0.19843851659076123
0.10398203946591043,0.19843851659076123
0.10398203946591043,0.19908913467794404
0.10421836228287841,0.19908913467794404
0.10421836228287841,0.19973975276512687
0.10480916932529835,0.19973975276512687
0.10480916932529835,0.20104098893949252
0.1055181377762023,0.20104098893949252
0.1055181377762023,0.20169160702667535
0.10563629918468628,0.20169160702667535
0.10563629918468628,0.202992843201041
0.10575446059317027,0.202992843201041
0.10575446059317027,0.2036434612882238
0.10669975186104218,0.2036434612882238
0.10669975186104218,0.20429407937540664
0.10693607467801017,0.20429407937540664
0.10693607467801017,0.20494469746258945
0.10811768876285005,0.20494469746258945
0.10811768876285005,0.20559531554977228
0.108590334396786,0.20559531554977228
0.108590334396786,0.20689655172413793
0.10894481862223798,0.20689655172413793
0.10894481862223798,0.20754716981132076
0.10965378707314191,0.20754716981132076
0.10965378707314191,0.20819778789850357
0.1097719484816259,0.20819778789850357
0.1097719484816259,0.21014964216005205
0.11012643270707786,0.21014964216005205
0.11012643270707786,0.21275211450878334
0.11024459411556185,0.21275211450878334
0.11024459411556185,0.21340273259596618
0.11071723974949782,0.21340273259596618
0.11071723974949782,0.21405335068314899
0.11154436960888574,0.21405335068314899
0.11154436960888574,0.21470396877033182
0.11237149946827366,0.21470396877033182
0.11237149946827366,0.21535458685751463
0.11260782228524165,0.21535458685751463
0.11260782228524165,0.21600520494469747
0.11284414510220962,0.21600520494469747
0.11284414510220962,0.2173064411190631
0.1130804679191776,0.2173064411190631
0.1130804679191776,0.21795705920624595
0.11319862932766159,0.21795705920624595
0.11319862932766159,0.21860767729342875
0.11390759777856552,0.21860767729342875
0.11390759777856552,0.2192582953806116
0.11449840482098547,0.2192582953806116
0.11449840482098547,0.2199089134677944
0.11650714876521329,0.2199089134677944
0.11650714876521329,0.22055953155497723
0.11709795580763323,0.22055953155497723
0.11709795580763323,0.22121014964216004
0.1173342786246012,0.22121014964216004
0.1173342786246012,0.22186076772934288
0.11757060144156918,0.22186076772934288
0.11757060144156918,0.22316200390370852
0.11922486116034503,0.22316200390370852
0.11922486116034503,0.22381262199089136
0.11934302256882902,0.22381262199089136
0.11934302256882902,0.22446324007807417
0.119461183977313,0.22446324007807417
0.119461183977313,0.2257644762524398
0.11981566820276497,0.2257644762524398
0.11981566820276497,0.22641509433962265
0.12229705778092875,0.22641509433962265
0.12229705778092875,0.22706571242680545
0.12253338059789673,0.22706571242680545
0.12253338059789673,0.2277163305139883
0.12324234904880066,0.2277163305139883
0.12324234904880066,0.2283669486011711
0.12383315609122061,0.2283669486011711
0.12383315609122061,0.22901756668835394
0.12536925440151248,0.22901756668835394
0.12536925440151248,0.22966818477553677
0.12560557721848045,0.22966818477553677
0.12560557721848045,0.23096942094990242
0.12572373862696443,0.23096942094990242
0.12572373862696443,0.23162003903708522
0.12749615975422426,0.23162003903708522
0.12749615975422426,0.23227065712426806
0.12808696679664422,0.23227065712426806
0.12808696679664422,0.23292127521145087
0.1283232896136122,0.23292127521145087
0.1283232896136122,0.2335718932986337
0.12844145102209617,0.2335718932986337
0.12844145102209617,0.2342225113858165
0.12855961243058017,0.2342225113858165
0.12855961243058017,0.23487312947299935
0.12867777383906417,0.23487312947299935
0.12867777383906417,0.23552374756018218
0.12891409665603215,0.23552374756018218
0.12891409665603215,0.236174365647365
0.12903225806451613,0.236174365647365
0.12903225806451613,0.23682498373454783
0.1292685808814841,0.23682498373454783
0.1292685808814841,0.23747560182173064
0.12985938792390406,0.23747560182173064
0.12985938792390406,0.23877683799609628
0.12997754933238803,0.23877683799609628
0.12997754933238803,0.23942745608327912
0.13080467919177596,0.23942745608327912
0.13080467919177596,0.24072869225764476
0.13092284060025997,0.24072869225764476
0.13092284060025997,0.2413793103448276
0.13104100200874394,0.2413793103448276
0.13104100200874394,0.2420299284320104
0.13210445468509985,0.2420299284320104
0.13210445468509985,0.24268054651919324
0.13304974595297175,0.24268054651919324
0.13304974595297175,0.24398178269355889
0.13316790736145576,0.24398178269355889
0.13316790736145576,0.2446324007807417
0.13411319862932766,0.2446324007807417
0.13411319862932766,0.24528301886792453
0.13446768285477964,0.24528301886792453
0.13446768285477964,0.24593363695510737
0.1348221670802316,0.24593363695510737
0.1348221670802316,0.24658425504229017
0.1349403284887156,0.24658425504229017
0.1349403284887156,0.247234873129473
0.13505848989719957,0.247234873129473
0.13505848989719957,0.24788549121665582
0.13517665130568357,0.24788549121665582
0.13517665130568357,0.24853610930383865
0.13541297412265155,0.24853610930383865
0.13541297412265155,0.24918672739102146
0.13753987947536334,0.24918672739102146
0.13753987947536334,0.2498373454782043
0.13801252510929932,0.2498373454782043
0.13801252510929932,0.2504879635653871
0.13860333215171924,0.2504879635653871
0.13860333215171924,0.2524398178269356
0.13895781637717122,0.2524398178269356
0.13895781637717122,0.2530904359141184
0.13931230060262317,0.2530904359141184
0.13931230060262317,0.25374105400130126
0.13990310764504313,0.25374105400130126
0.13990310764504313,0.25439167208848407
0.14037575327897908,0.25439167208848407
0.14037575327897908,0.2550422901756669
0.14049391468746308,0.2550422901756669
0.14049391468746308,0.2556929082628497
0.14309346567411083,0.2556929082628497
0.14309346567411083,0.25634352635003255
0.1434479498995628,0.25634352635003255
0.1434479498995628,0.25699414443721535
0.14356611130804678,0.25699414443721535
0.14356611130804678,0.258295380611581
0.14392059553349876,0.258295380611581
0.14392059553349876,0.25894599869876384
0.14415691835046673,0.25894599869876384
0.14415691835046673,0.25959661678594664
0.1443932411674347,0.25959661678594664
